"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","REPORT_TYPE","SOURCE","AWND","CDSD","CLDD","DYHF","DailyAverageDryBulbTemperature","DailyAverageStationPressure","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-27T18:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.74","41","49","T",,"-0.04","3","74","29.74","BKN:07 50 BKN:07 70 BKN:07 80","29.71","10.00","45","170",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13103/27/24 18:53:01 METAR KBFI 280253Z 17009KT 10SM BKN050 BKN070 BKN080 09/05 A2974 RMK AO2 RAE25 SLP070 P0000 60013 T00940050 53014","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-27T19:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.75","42","48","T",,,,"80","29.74","FEW:02 60 OVC:08 80","29.72","10.00","45","160",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11503/27/24 19:53:01 METAR KBFI 280353Z 16009KT 10SM FEW060 OVC080 09/06 A2975 RMK AO2 RAB16E25 SLP072 P0000 T00890056","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-27T20:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.76","41","46","0.00",,,,"83","29.75","CLR:00","29.73","10.00","44","130",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09003/27/24 20:53:01 METAR KBFI 280453Z 13008KT 10SM CLR 08/05 A2976 RMK AO2 SLP076 T00780050","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-27T21:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.75","40","44","0.00",,"-0.01","0","85","29.75","CLR:00","29.72","10.00","42","160",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11403/27/24 21:53:01 METAR KBFI 280553Z 16003KT 10SM CLR 07/04 A2975 RMK AO2 SLP075 60013 T00670044 10139 20061 50004","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-27T22:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.76","40","46","T","-RA:02 |RA |RA",,,"79","29.75","BKN:07 26 OVC:08 43","29.73","10.00","43","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11603/27/24 22:53:01 METAR KBFI 280653Z 00000KT 10SM -RA BKN026 OVC043 08/04 A2976 RMK AO2 RAB53 SLP076 P0000 T00780044","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-27T23:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.74","40","46","T","-RA:02 |RA |RA",,,"79","29.74","BKN:07 22 BKN:07 31 OVC:08 47","29.71","10.00","43","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12703/27/24 23:53:01 METAR KBFI 280753Z 00000KT 10SM -RA BKN022 BKN031 OVC047 08/04 A2974 RMK AO2 SLP072 P0000 T00780044 401390061","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-27T23:59:00","SOD  ","6",,,,,"50","29.68","6.9","0","1.2","15","57","43","200","28","0.43","180","16","TS RA BR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD72724 HR PRECIPITATION (IN):0.43  24 HR MAX TEMP (F):57 24 HR MAX TEMP TIME (LST):1600 24 HR MIN TEMP (F):43 24 HR MIN TEMP TIME (LST):2149 AVERAGE STATION PRESSURE:29.685 MINIMUM SEA LEVEL PRESSURE:29.66 TIME OF OCCURRENCE:0946 PEAK WIND SPEED (MPH):28  PEAK WIND DIR (DEG):200 PEAK WIND TIME (LST):1422  FASTEST 2MIN SPEED (MPH):16 FASTEST 2MIN DIR (DEG):180 FASTEST 2MIN TIME (LST):1634 AVERAGE WIND SPEED (MPH):6.9  24 HR AVG TEMP (F):50 HEATING DEGREE DAYS:15  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):57  LATEST NIGHT MIN TEMP(1900-0800 LST):45 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    T    T    0.01 0.03 0.02 0.03 0.06 0.02 T    0.00 T    T    0.13 T    T    0.00 0.13 T    T    0.00 0.00 T    T","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0556","1833","2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T00:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,"29.75","43","45",,"-RA:02 BR:1 |RA |RA",,,"93",,"FEW:02 20 SCT:04 25 OVC:08 35","29.72","5.00","44","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11203/28/24 00:51:02 SPECI KBFI 280851Z 00000KT 5SM -RA BR FEW020 SCT025 OVC035 07/06 A2975 RMK AO2 P0003 FIBI (SN)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T00:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.74","42","45","0.04","-RA:02 BR:1 |RA |RA","0.01","8","90","29.74","FEW:02 20 SCT:04 25 OVC:08 35","29.71","4.00","44","270",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13603/28/24 00:53:02 METAR KBFI 280853Z 27003KT 4SM -RA BR FEW020 SCT025 OVC035 07/06 A2974 RMK AO2 SLP071 P0003 60003 T00720056 58004 (SN)","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T01:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.74","41","45","0.02","-RA:02 BR:1 |RA |RA",,,"86","29.74","SCT:04 21 BKN:07 34 OVC:08 48","29.71","5.00","43","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12403/28/24 01:53:02 METAR KBFI 280953Z 00000KT 5SM -RA BR SCT021 BKN034 OVC048 07/05 A2974 RMK AO2 SLP071 P0003 T00720050 (SN)","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T02:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,"29.74","41","45",,"-RA:02 |RA |RA",,,"87",,"BKN:07 25 OVC:08 34","29.71","7.00","43","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10203/28/24 02:51:02 SPECI KBFI 281051Z 00000KT 7SM -RA BKN025 OVC034 07/05 A2974 RMK AO2 P0003 FIBI (SN)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T02:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.74","41","44","0.03","-RA:02 BR:1 |RA |RA",,,"89","29.74","BKN:07 25 OVC:08 34","29.71","6.00","43","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11703/28/24 02:53:02 METAR KBFI 281053Z 00000KT 6SM -RA BR BKN025 OVC034 07/05 A2974 RMK AO2 SLP071 P0003 T00670050 (SN)","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T03:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,"29.74","43","45",,"-RA:02 |RA |RA",,,"93",,"FEW:02 8 BKN:07 29 OVC:08 34","29.71","7.00","44","VRB",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10903/28/24 03:51:02 SPECI KBFI 281151Z VRB06KT 7SM -RA FEW008 BKN029 OVC034 07/06 A2974 RMK AO2 P0001 FIBI (SN)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T03:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.75","41","44","0.02","-RA:02 |RA |RA","0.00","3","89","29.74","FEW:02 8 BKN:07 29 OVC:08 34","29.72","7.00","43","140",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15103/28/24 03:53:02 METAR KBFI 281153Z 14005KT 7SM -RA FEW008 BKN029 OVC034 07/05 A2975 RMK AO2 SLP072 P0002 60011 70053 T00670050 10083 20067 53001 (SN)","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T04:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.73","41","44","0.03",,,,"89","29.72","SCT:04 8 BKN:07 28 OVC:08 34","29.70","10.00","43","100",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12403/28/24 04:53:02 METAR KBFI 281253Z 10007KT 10SM SCT008 BKN028 OVC034 07/05 A2973 RMK AO2 RAE22 SLP066 P0003 T00670050 (SN)","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T05:00:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,"29.73","40","44",,,,,"85",,"SCT:04 90","29.70","10.00","42","100",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09103/28/24 05:00:02 SPECI KBFI 281300Z 10006KT 10SM SCT090 07/04 A2973 RMK AO2 T00670044 (SN)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T05:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.72","40","44","0.00",,,,"85","29.72","BKN:07 65 OVC:08 90","29.69","10.00","42","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10503/28/24 05:53:02 METAR KBFI 281353Z 00000KT 10SM BKN065 OVC090 07/04 A2972 RMK AO2 SLP064 T00670044 (LG)","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T06:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.72","41","44","0.00",,"0.03","6","89","29.71","SCT:04 50 BKN:07 65 BKN:07 80","29.69","10.00","43","150",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12403/28/24 06:53:02 METAR KBFI 281453Z 15004KT 10SM SCT050 BKN065 BKN080 07/05 A2972 RMK AO2 SLP062 60003 T00670050 56009 (LG)","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T07:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.71","40","45","0.00",,,,"83","29.71","SCT:04 45 OVC:08 60","29.68","10.00","43","150",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10503/28/24 07:53:02 METAR KBFI 281553Z 15004KT 10SM SCT045 OVC060 07/04 A2971 RMK AO2 SLP061 T00720044 (LG)","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T08:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.71","40","47","0.00",,,,"77","29.70","BKN:07 60 OVC:08 75","29.68","10.00","44","120",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10503/28/24 08:53:02 METAR KBFI 281653Z 12005KT 10SM BKN060 OVC075 08/04 A2971 RMK AO2 SLP059 T00830044 (LG)","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T09:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.71","41","50","T",,"0.01","5","71","29.71","FEW:02 42 BKN:07 70 OVC:08 90","29.68","10.00","46","140",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15103/28/24 09:53:02 METAR KBFI 281753Z 14007KT 10SM FEW042 BKN070 OVC090 10/05 A2971 RMK AO2 RAB28E41 SLP060 P0000 60003 T01000050 10100 20056 55003 (LG)","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T10:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.71","42","50","0.00",,,,"74","29.71","SCT:04 45 BKN:07 70 OVC:08 90","29.68","10.00","46","150",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11203/28/24 10:53:02 METAR KBFI 281853Z 15005KT 10SM SCT045 BKN070 OVC090 10/06 A2971 RMK AO2 SLP061 T01000056 (LG)","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T11:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.71","41","52","0.01",,,,"66","29.70","OVC:08 60","29.68","10.00","47","150",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11303/28/24 11:53:02 METAR KBFI 281953Z 15003KT 10SM OVC060 11/05 A2971 RMK AO2 RAB01E27 SLP059 P0001 T01110050 (LG)","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T12:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.72","42","49","0.02",,"-0.01","3","77","29.71","BKN:07 43 BKN:07 55 OVC:08 70","29.69","10.00","46","180",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15003/28/24 12:53:02 METAR KBFI 282053Z 18004KT 10SM BKN043 BKN055 OVC070 09/06 A2972 RMK AO2 LTG DSNT N RAB03E49 SLP062 P0002 60003 T00940056 53002 (LG)","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T13:13:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,"29.73","41","48",,"RA:02 |RA |RA",,,"77",,"FEW:02 31 BKN:07 39 OVC:08 50","29.70","1.75","45","230","23","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13703/28/24 13:13:02 SPECI KBFI 282113Z 23008G20KT 1 3/4SM RA FEW031 BKN039 OVC050 09/05 A2973 RMK AO2 LTG DSNT N RAB00 P0003 T00890050 (LG)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T13:21:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,"29.72","41","49",,"-RA:02 |RA |RA",,,"74",,"FEW:02 27 BKN:07 38 OVC:08 70","29.69","10.00","45","160","18","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12403/28/24 13:21:02 SPECI KBFI 282121Z 16008G16KT 10SM -RA FEW027 BKN038 OVC070 09/05 A2972 RMK AO2 RAB00 P0003 T00940050 (LG)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T13:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.72","44","52","0.03",,,,"75","29.71","FEW:02 48 SCT:04 100","29.69","10.00","48","170",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12003/28/24 13:53:02 METAR KBFI 282153Z 17006KT 10SM FEW048 SCT100 11/07 A2972 RMK AO2 RAB00E26 SLP062 P0003 T01110067 (LG)","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T14:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.70","40","55","0.00",,,,"57","29.70","FEW:02 40 SCT:04 60","29.67","10.00","48","170","21","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10903/28/24 14:53:02 METAR KBFI 282253Z 17013G18KT 10SM FEW040 SCT060 13/04 A2970 RMK AO2 SLP058 T01280044 (TWR)","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T15:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.70","38","53","0.00",,"0.01","8","57","29.70","BKN:07 65","29.67","10.00","46","200","18","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12603/28/24 15:53:02 METAR KBFI 282353Z 20008G16KT 10SM BKN065 12/03 A2970 RMK AO2 SLP058 60006 T01170033 10128 20089 58004 (TWR)","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T16:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.71","37","53","0.00",,,,"55","29.71","BKN:07 60 BKN:07 95","29.68","10.00","46","180","29","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10303/28/24 16:53:01 METAR KBFI 290053Z 18008G25KT 10SM BKN060 BKN095 12/03 A2971 RMK AO2 SLP062 T01170028","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T17:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.73","36","53","0.00",,,,"52","29.73","SCT:04 50 OVC:08 65","29.70","10.00","45","190",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10003/28/24 17:53:01 METAR KBFI 290153Z 19009KT 10SM SCT050 OVC065 12/02 A2973 RMK AO2 SLP067 T01170022","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T18:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.75","40","49","0.02",,"-0.05","3","71","29.75","FEW:02 35 BKN:07 50 OVC:08 80","29.72","10.00","45","180","18","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13703/28/24 18:53:01 METAR KBFI 290253Z 18007G16KT 10SM FEW035 BKN050 OVC080 09/04 A2975 RMK AO2 RAB16E51 SLP075 P0002 60002 T00940044 53016","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T19:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.77","39","47","T",,,,"74","29.76","FEW:02 80","29.74","10.00","43","180",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11003/28/24 19:53:01 METAR KBFI 290353Z 18003KT 10SM FEW080 08/04 A2977 RMK AO2 RAB0257E09 SLP079 P0000 T00830039","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T20:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.79","37","49","0.00",,,,"64","29.79","FEW:02 50 SCT:04 65","29.76","10.00","44","180",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10003/28/24 20:53:01 METAR KBFI 290453Z 18008KT 10SM FEW050 SCT065 09/03 A2979 RMK AO2 SLP087 T00940028","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T21:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.81","37","47","0.00",,"-0.05","3","69","29.80","CLR:00","29.78","10.00","42","170",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11403/28/24 21:53:01 METAR KBFI 290553Z 17006KT 10SM CLR 08/03 A2981 RMK AO2 SLP092 60002 T00830028 10122 20083 53018","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T22:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.82","38","47","0.00",,,,"71","29.82","SCT:04 37 BKN:07 80","29.79","10.00","43","150",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10003/28/24 22:53:01 METAR KBFI 290653Z 15006KT 10SM SCT037 BKN080 08/03 A2982 RMK AO2 SLP098 T00830033","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T23:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.84","38","46","0.00",,,,"73","29.83","SCT:04 40 BKN:07 110","29.81","10.00","42","150",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11003/28/24 23:53:01 METAR KBFI 290753Z 15004KT 10SM SCT040 BKN110 08/03 A2984 RMK AO2 SLP103 T00780033 401280056","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-28T23:59:00","SOD  ","6",,,,,"49","29.70","6.0","0","0.0","16","55","42","170","28","0.22","180","16","RA BR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73024 HR PRECIPITATION (IN):0.22  24 HR MAX TEMP (F):55 24 HR MAX TEMP TIME (LST):1518 24 HR MIN TEMP (F):42 24 HR MIN TEMP TIME (LST):0624 AVERAGE STATION PRESSURE:29.705 MINIMUM SEA LEVEL PRESSURE:29.70 TIME OF OCCURRENCE:1626 PEAK WIND SPEED (MPH):28  PEAK WIND DIR (DEG):170 PEAK WIND TIME (LST):1646  FASTEST 2MIN SPEED (MPH):16 FASTEST 2MIN DIR (DEG):180 FASTEST 2MIN TIME (LST):1500 AVERAGE WIND SPEED (MPH):6.0  24 HR AVG TEMP (F):49 HEATING DEGREE DAYS:16  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):55  LATEST NIGHT MIN TEMP(1900-0800 LST):42 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.04 0.02 0.03 0.02 0.03 0.00 0.00 0.00 0.00 T    0.00 0.01 0.02 0.03 0.00 0.00 0.00 0.00 0.02 T    0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0554","1835","2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-29T00:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.85","39","46","T",,"-0.05","3","77","29.85","SCT:04 60 BKN:07 70","29.82","10.00","43","160",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13203/29/24 00:53:02 METAR KBFI 290853Z 16005KT 10SM SCT060 BKN070 08/04 A2985 RMK AO2 RAB18E27 SLP109 P0000 60000 T00780039 53017 (JL)","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-29T01:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,"29.87","39","45","T",,,,"80","29.86","BKN:07 65 OVC:08 80","29.84","10.00","42","140",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12003/29/24 01:53:02 METAR KBFI 290953Z 14003KT 10SM BKN065 OVC080 07/04 A2987 RMK AO2 RAB05E18 SLP113 P0000 T00720039 (JL)","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
